,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
65,Elsie Rodrigues,3.3599438832974675,66.40498478279275,3.671358487968865,4.4659448817075384,8.514356480077847,0.4599061161100582,0.0,31.0,0.0,0,0,0,0,0,1,0,1,0,3.405878521595376,0.3255371206730997,0.6534898617218412,Peter Mcconnell,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
66,Frieda Watkins,2.932795429968687,42.72093638272723,2.330216139867273,3.51873690721745,4.665693189692807,0.10560210349098895,0.0,33.0,0.0,0,0,0,0,0,1,0,0,1,1.4815036097278984,2.008750883177538,1.7161346163403222,Shawn Light,0,1,0,0,0,Asian,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
67,Linda Demarino,3.0872341012398397,57.87734745562588,1.773127518557477,3.377745877841143,6.473036580613035,0.9327286864852048,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,2.43230210649357,1.1467807083535668,1.2165278310064074,Jose Imlay,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
68,Thomas Smith,2.8487120175712866,14.320069900658064,2.319810636741303,2.8734789598707415,2.5585399060254277,-1.0050791101116068,1.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-1.965014701009457,4.08235126958154,2.5021994968401926,Lakesha Mejia,0,0,1,0,0,Caucasian,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
69,Cathleen Austin,3.7761177503826566,51.367643468252545,2.2789380036082973,3.8199182611967513,5.339564630084203,0.837416964310279,0.0,31.0,0.0,0,1,0,0,0,0,0,0,1,3.9005201444194855,1.2632428214541542,1.4418719867994023,Larry Hasenberg,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
70,George Toohey,3.3567694941816217,56.90993043813405,3.4139729685893476,3.9954526899260925,6.1106519377853505,1.099217671961883,0.0,21.0,0.0,0,0,0,0,0,1,0,1,0,4.388711145979875,1.1942866071030462,1.221948838877519,Richard Watkins,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
71,Livia Phillips,3.987172715523513,36.05324346154952,1.2240734983857293,2.348697071353572,0.1214784328023546,-1.34795005655102,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-4.234194201717191,2.4116393849307807,1.6255376492198415,Amanda Craig,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
72,Brian Lawing,2.7223055048151172,6.758617284690761,2.096499467543801,2.43180915442112,1.3862889019895301,-0.6697201335363725,1.0,27.0,0.0,0,0,0,0,0,1,1,0,0,-2.5442323976498593,4.974441637878296,3.0899451147957526,Bobbie Martin,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
73,Hazel Gaulke,3.3705306648090017,41.70059038978927,2.9460719699246054,2.6114303047228136,-1.3988808224820328,-1.0670546927979978,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-2.64390379738272,1.7447787488091802,1.2324395239922783,Stanley Bankard,0,0,1,0,0,Caucasian,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
74,Patricia Fahrlander,3.297945750172649,16.182843835064876,2.2304026871942995,3.8054590286067946,4.952610410709188,-0.6015135003686135,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,1.0589744962161347,4.290102330182612,2.3699688287431973,Robert Morrison,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
75,Billie Couture,4.026089765881664,70.52579595101656,1.6342405005546252,4.556594104622962,9.54922342612064,1.5028297179212013,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,6.637069328782499,0.0,0.5337052890373537,Robert Salgado,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
76,Christopher Sears,2.187319522496339,7.825102613200713,2.7779747326294744,2.7177388380484375,0.26918424473910774,0.27078921426331715,0.0,29.0,0.0,0,0,0,0,0,1,1,0,0,1.1545907689058064,5.877817734705175,3.6061609030336204,Nicholas Glesener,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
77,Adam Brotherton,3.752151380646688,21.100440008793086,2.5229181661929094,4.329027073248075,5.816359941332205,0.5206553028577172,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,4.677054875379833,3.5310730520445652,2.438574279406661,Richard Hatfield,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
78,Mary Hlavac,3.462872158449113,40.345720356238964,2.9765356861662315,4.420365906488946,2.4979134337004103,0.02137994847734906,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,4.963643554108733,2.192001796508193,1.3844842487445823,Elvin Brase,0,0,1,0,0,Caucasian,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
79,Brandi Nunez,3.386201621161889,54.52130098050098,1.4020937367523598,3.1629738021215057,4.441794628153617,0.061539805184905566,0.0,24.0,0.0,0,0,0,0,1,0,0,0,1,0.8714740768973424,1.011975277253619,0.8540866956253235,Christopher Williams,0,0,1,0,0,Caucasian,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
80,Robert Loree,2.872933356638868,6.746659739739307,0.884768742852901,2.604009702481334,4.527323384858742,-0.3371588488525192,1.0,23.0,0.0,0,0,0,0,0,1,1,0,0,-1.7015617580401174,6.394220945523046,3.5549939442158647,Elizabeth Hammond,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
81,Edward Harmon,3.330909412516489,78.11241785233167,0.5550295694781218,2.602241482203619,4.559669856900098,-0.06710756425619435,1.0,29.0,0.0,0,0,0,0,0,1,1,0,0,-1.1603184309048573,0.0,0.6612404012395952,Eva Horton,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
82,Ernest Kimble,3.0782104510472346,48.311849430552115,2.718920276932684,3.4606544890175686,3.932167696780876,-0.6401203382953452,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-0.13568358457168844,1.3441685565750647,1.1037871471041014,Gerard Barger,0,0,1,0,0,Caucasian,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
83,Craig Allen,3.4649619590241088,47.38473274982475,1.2475156946817294,3.281993373681274,2.2361517030742446,-0.4871031139563987,1.0,31.0,0.0,0,0,0,0,0,1,1,0,0,0.922365280972757,1.1679388767162577,1.391878270379339,Yvonne Morber,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
84,Sam Mendez,3.0596208574405424,63.15220385437591,2.434607318875721,1.5335741780283298,-3.754220229017216,-1.502861420184656,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-6.207519524230915,0.4450699217451777,0.502222041854429,Ruth Kulesa,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
85,Timothy Lipscomb,2.910947034521787,51.83667640252132,2.4777526106240315,2.891135269536951,1.841310185830603,-0.5073154642581177,1.0,32.0,0.0,0,0,0,0,0,1,0,0,1,-1.014755068220014,1.7811422061842606,1.2753486794914606,Barbara Ricker,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
86,Edward Spencer,3.1946995785947223,10.772251013010393,1.2310598295201665,2.6089285506980247,5.359524566060227,-0.48981252930271774,1.0,34.0,0.0,0,0,0,0,0,1,0,0,1,-2.6678241968008303,5.044767723843588,3.180435355369124,Genoveva Zimmermann,0,0,1,0,0,Caucasian,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
87,Larry Carolina,2.171202194543019,30.47654106888677,1.3864843295144014,1.5238080989318343,1.2741387467335876,-0.9551251235483093,1.0,29.0,0.0,0,0,0,1,0,0,0,1,0,-5.692525113205248,2.7661947351149427,1.9810640568227895,Lupita Sulley,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
88,James Whitehair,2.6399131491138976,3.4999637737425893,1.4865075597285924,3.4476871594067218,9.729104454187794,0.5751439618457648,1.0,24.0,1.0,0,0,0,0,0,1,1,0,0,1.4514605176831208,5.075617345591667,2.688696275802297,Ada Bradley,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
89,Dennis Goodwin,2.960422506159597,15.066669489518226,1.1822267320815674,3.4956626143548095,7.900283449045194,0.8527120669453105,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,2.98587237660588,4.054527193727026,2.4678736024975745,Michael Morrison,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
90,Herbert Gordon,2.5164441888163025,5.6934312109136584,2.1533069557548963,3.149343525345111,4.396455193657388,0.2739353130167692,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,1.1505367817087226,6.053907463162698,3.5345969124120415,George Seibert,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
91,Roger Schuyler,2.971631704259966,44.669854181906416,2.949510015808625,2.6659451744164437,5.345269674736116,0.1642945362340729,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-1.9682792628868764,2.519259398834966,1.7395487613917078,Thomas Aponte,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
92,Laura Shomo,2.8019605196135458,4.716009764049716,0.9692740246296685,3.855730744502284,4.265068112232311,0.01896114384821585,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,3.8544594390353604,6.015601638008509,3.6408485923310314,Jerri Hammack,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
93,Reuben Chambers,2.599061152406006,6.593588750474261,3.206364426247388,2.860127473172253,3.5054891843267155,0.11903867943143724,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-0.5033479461884867,4.797897991246762,2.993762223426863,Enrique Webb,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
94,James Mastin,3.191505068850579,14.303730915747012,3.498300994344274,4.189490901244184,6.221748551029075,0.4790361916148531,0.0,30.0,0.0,0,0,0,0,0,1,1,0,0,3.6056916669080317,4.397384011565389,2.7353210194786173,Leslie Andrew,0,1,0,0,0,Asian,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
95,Larry Miller,2.665472619372224,30.91913775091247,1.204301618540307,2.6958977807945352,4.15404982709732,0.06978185775258806,1.0,33.0,0.0,0,0,0,0,0,1,1,0,0,-0.386023979667742,7.905436149050798,4.233174661007773,Jeanine Hunter,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
96,Emery Tedesco,3.635166531393107,26.52243521733071,1.8544172963186671,3.718725587235161,5.22496478056007,-0.025292573487128173,0.0,29.0,0.0,0,0,0,0,0,1,1,0,0,1.912888522421924,3.2857065991269527,2.226463511397353,John Swann,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
97,William Buchman,3.852046277520495,74.90641873333085,2.5592815242151223,4.465243419678452,8.339084465229778,0.8300673088471199,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,4.957224527642003,0.0,0.6239310493021717,Kelvin Lesser,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
98,Shirley Kittel,1.7269229931014882,1.9961036787617132,0.39891574246289707,0.6255198805970119,3.0771040133884666,-0.1047331515032534,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-7.009009204181967,5.440928377749445,3.497353027358878,Marta Pflug,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
99,Michelle Alston,2.7096991970321413,36.177356153936394,2.39867754133586,3.926688617060123,6.471110047793953,0.5917244773523493,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,3.6495423870301913,1.9809212036328143,1.5184898744223836,Robert Scott,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
100,Charles Zulauf,2.2668909813451363,34.95987203275717,1.5417002059695926,1.1798792791346397,-0.5720133488105672,-0.7404556898792335,1.0,32.0,0.0,0,0,1,0,0,0,0,0,1,-6.097680142430867,3.015194193215699,1.845178224122104,Patricia Frenzel,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
101,Justin Chalfant,2.666586950511475,2.149603918165461,1.3714328573882009,2.149172359844381,1.0082286011487378,-0.5651795935953543,0.0,24.0,0.0,0,0,0,0,0,1,1,0,0,-2.6217439390656057,5.793736739473342,3.2252611117908394,Omar Broome,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
102,Patricia Wilson,2.9929636112346643,56.782753769578676,1.566857935555612,3.0326862620797894,4.116588673438502,-1.008111250979724,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-1.7104522593049998,0.5877252224469114,0.8749150601472124,James Kranawetter,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
103,Paul Hall,3.6524475079291783,0.6785080734687838,0.5646869406298765,3.460863751437069,7.057499801999089,0.2092346709090975,1.0,21.0,0.0,0,0,0,0,0,1,0,1,0,1.6138683236336437,5.6453475070390535,3.3310490547904483,Solange Kealy,0,1,0,0,0,Asian,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
104,Michael Sanchez,3.235857643209387,4.25583513671555,1.7886732270757593,2.7861829417520525,5.1044453651142225,-0.38247295443705936,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-2.1595812268773225,5.255281065947775,2.9759227139143927,Melissa Hernandez,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
105,Eric Wilbon,2.879449852449402,48.07373809021172,1.6240079390956699,3.0878561196197873,3.2208027540393815,-0.08625943352623829,1.0,31.0,0.0,1,0,0,0,0,0,0,0,1,0.839090650039622,1.6877743345010803,1.4743379330935031,Margo Lamoureux,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
106,Richard Beck,3.17344971261519,27.120011057046685,1.9277569350757335,2.8976641929001135,1.2847803998637453,-1.1990904290828839,1.0,24.0,0.0,0,0,1,0,0,0,0,0,1,-2.1777860692993247,3.0557630913944114,1.920123592237355,Melva Dever,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
107,Antwan Fitz,3.5454169747484876,24.14962432815083,3.248982481969551,4.213468365968065,5.502071493294936,1.0409675170122032,0.0,31.0,0.0,0,1,0,0,0,0,0,0,1,5.043048401034429,3.808676063588152,2.3915654413257195,Clarence Johnson,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
108,Vera Ayers,2.7482811077029274,19.404568531751977,1.9035968486743489,2.6956678584902893,1.9295410078030124,-0.0031243496480970133,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-0.10004192337635351,7.3403306208086665,4.006047238599789,Barbara Morris,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
109,Carol Smith,3.8765256929097083,36.987293514773704,1.6016295158566858,3.752438200745853,7.770916727975592,0.8511947836123118,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,2.971280978953655,2.7121845500251864,1.6526821166184877,Alvin Littlejohn,0,0,1,0,0,Caucasian,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
110,Jeremy Khan,2.563567202175792,46.29692987430191,1.7574776238690937,2.7142672669187666,1.4776279524139846,-1.2449405158356341,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,-2.6461938578173245,1.127594244502318,0.8107453711524764,Marian Corona,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
111,Pia Mcalexander,2.4798699948802088,51.026312392608304,0.992335304199724,0.9615109061195857,0.5356711758505668,-0.6750164998017717,1.0,26.0,0.0,0,1,0,0,0,0,1,0,0,-7.024390911827219,1.0270826727048992,1.0746563681803647,Bernice Brown,0,0,0,0,1,Other,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
112,Anthony Perry,3.0868954135750584,23.546384064494298,0.7838544877202762,1.4694629916845843,-0.9655753568189889,-1.7420935712229768,1.0,30.0,0.0,0,0,0,0,0,1,1,0,0,-6.8581953641455575,3.9031797431393858,2.506104431094144,Donna Duval,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
113,Josh Mack,2.663727686367815,5.292095981833121,1.6195123478594795,3.1747490511590986,5.886791350320536,0.11235615261681027,1.0,24.0,0.0,0,0,0,0,0,1,0,1,0,0.6091621654111464,5.99142989274502,3.571418082775091,Christina Frye,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
114,Tracy Pestana,2.564382245362212,13.594963241048077,0.8903540903580034,1.9600481816499562,4.0341939718926065,0.3637753762209748,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,-2.2553003427269602,4.470591097966547,2.834168493302218,Linda Rinaldi,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
115,Daron Hatcher,3.6199787947714155,20.678341775570473,3.197672832362567,4.444622327333452,6.494910016836565,1.1315733348295174,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,5.993635547814191,3.306477437425547,2.1826519604203667,Clint Holland,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
116,Robert Jones,2.8202941007589737,18.446750262248493,0.1273391880753938,2.5444392085935297,4.149801941343201,-0.8900901024024779,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-2.466458074860413,4.506903709821963,2.781259751110403,Jill Christensen,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
117,Carol Ramirez,3.5097686875691956,25.94808724252058,1.7543341143326172,3.5620508150460535,6.628430565099855,0.9456301568789766,0.0,29.0,0.0,0,0,1,0,0,0,1,0,0,3.019007747490761,3.4726978435970257,2.176269434421622,Lionel Holt,0,0,0,0,1,Other,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
118,Richard Disalvo,2.273069003370175,56.57767244006257,1.5307671663542297,1.712159345032488,0.3210569347867396,-0.47890735240368826,1.0,21.0,0.0,0,0,1,0,0,0,0,1,0,-3.7769389592878766,0.8870559251145065,0.8502806977132504,Janice Mccary,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
119,Frank Loos,2.5974072655714204,47.950500334873645,3.0290597610104095,2.818712416794713,0.8149701478240745,-0.01413444703484154,0.0,22.0,1.0,0,0,0,0,0,1,0,0,1,0.17786580983356592,1.4765526472030137,1.2022301266490767,Ruben Roberrtson,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
120,Donald Wooten,2.8979555576972658,30.206618724358062,2.3255993767275043,2.9285366280347143,4.013323799412199,1.0504449817429844,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,2.0536987192354488,2.4697704734919927,1.690233717451159,Kevin He,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
121,Johnny Young,3.181234690995104,20.43517309790459,3.028626651919618,4.072599245358346,6.173435033977233,0.3287612716032154,0.0,33.0,0.0,0,0,0,0,0,1,1,0,0,3.2015334677410223,7.215195154863319,3.8959370499686163,William Burt,1,0,0,0,0,African-American,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
122,Dwayne Moore,2.9517393228539266,29.632673354873866,2.0933626843702,4.0580387030815475,5.803623250443486,0.33104875224970604,0.0,25.0,0.0,0,0,0,0,0,1,0,1,0,3.9724489576447484,8.353666404137313,4.613413116757341,Everett Kirgan,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
123,Dorothy Pavlovic,3.4916838026367962,64.125172333949,2.8421162756393668,3.827360797930072,6.721700891693203,0.12665868904491379,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,1.573017755974721,0.011163993549385243,0.5978826506693828,Tim Bivins,0,0,0,1,0,Hispanic,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
124,Veronica Moore,1.8580341378643281,9.822372818042687,2.359345866258593,1.5192164700024968,0.8584218896854248,-0.5150373688590619,1.0,22.0,0.0,0,0,0,0,0,1,1,0,0,-5.142217846775158,6.239581620657443,3.6772594749060374,Debbie Cutting,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
125,Edward Moore,2.7084747830608977,20.178502724864146,2.489033135856414,2.850342506081436,2.807824291137195,-0.6193767503444766,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-1.5034569616631828,4.262372456817934,2.5777912316122786,Donna Paker,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
126,Yvette Kunz,2.8469722607968095,38.742670123891905,2.0613586956728347,2.438061851835656,6.366163782617751,-0.7450418075475191,1.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-4.6393928221497305,2.2975172290004893,1.6219218579022203,Marina Barney,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
127,Camilla Gomez,2.6761751458005314,44.58338025937648,2.2748555140995994,2.401474216523171,-0.8405370269553396,-0.8949077043188709,1.0,27.0,0.0,0,0,0,0,0,1,0,1,0,-2.317973785623998,1.2531819911338122,1.2475544195798296,Carrie Scott,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
128,Irving Phillips,3.276476972897474,26.094807704724317,3.363068088148812,4.705873546702895,9.124101245230843,0.16361922650589916,0.0,22.0,0.0,0,0,0,0,1,0,0,0,1,4.009920120375515,3.182834695848794,2.314795734874685,Seth Starks,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
129,Michael Heil,2.822549145177235,42.7687253502188,1.6597603796716316,2.505413812073862,2.557599792237423,-0.3586225437296723,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-1.862229296890627,1.9261994855877684,1.5371704107524848,Pauline Scarlett,0,0,0,0,1,Other,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
130,Jeremy Quiles,3.3615032062828156,17.579143465258422,3.4407561956956956,3.456804237480201,5.348070670996256,0.9413685063433272,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,2.105522214595926,4.51191363442055,2.9930208298640415,Ronald Hallack,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
131,Robert Adams,3.304220233754327,30.35135626311939,3.0319119451164385,2.6335228497352228,5.310131716610618,0.6462862153437443,0.0,22.0,0.0,0,0,0,1,0,0,0,0,1,-1.273275821580149,4.181521810273978,2.3493927842098605,Al Hartsock,1,0,0,0,0,African-American,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
132,Adeline Hanson,2.786111989493867,41.2975578620493,3.4965567538580578,2.023619388942995,0.5454088182533301,-0.7131400542771564,0.0,27.0,0.0,0,0,0,0,0,1,1,0,0,-4.748598486436895,2.027310761577657,1.4736454354961919,Neal Sweet,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
