,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
68,Yvonne Davis,2.866997116550281,9.315223554688153,2.0200690754275157,2.7494975555802013,2.504461295774329,-0.028516245759630587,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,0,4.685231780325394,2.693666431751676,Jonathan Montgomery,0,1,0,0,0,Asian,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
69,Mark Mendez,3.1679127821600783,33.250369346854065,2.4122809797929987,2.6073496946916976,2.6364950710672708,-0.6565224453720895,1.0,32.0,0.0,0,0,0,1,0,0,1,0,0,-2,2.2139177143436743,1.5528082954797418,Cheryl Johnson,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
70,Anna Belzer,2.0589545005626824,4.126389692675744,2.2512946946860484,2.7477723306139556,3.1155369010711285,-0.1624580273222051,1.0,25.0,1.0,0,0,0,0,0,1,0,1,0,0,5.9926400564355005,3.4358278945803606,Shannon Joaquin,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
71,Joseph Bovee,3.178732524067906,55.236859152827684,2.8104078405690687,3.4824578186431854,3.5803132415494163,-1.0912831638504277,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,0,0.8775820318559053,0.7245747007547918,Paul Richardson,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
72,Caleb Bates,2.3688207983984344,1.5165796815924928,3.2945955595526737,2.417836695831796,2.4303519602357517,-0.37060824673737147,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-2,6.012442497957343,3.5562612960286564,Jesus Sanders,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
73,Mark Smith,2.94710626512349,43.18976110847028,2.3473762438516137,2.048280248773123,0.02666904177130336,-0.7810122201995644,1.0,33.0,1.0,0,0,0,0,0,1,0,0,1,-2,1.5707002344424004,1.1012080969266391,Dorothy Woodbury,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0
74,Samantha Sandi,2.1406977893703827,26.081501088735283,0.9366018921626408,1.963715272492404,1.167841768748103,-0.7207458472291046,1.0,27.0,0.0,0,0,0,1,0,0,1,0,0,-2,3.154051338969817,2.0910831276143567,Mary Rieben,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
75,Joseph Burke,2.2330578972229906,63.27290602475022,2.436901328037348,2.716335888678516,6.434572819434417,0.6157576602315263,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.6508282534965011,Bradley Caffee,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
76,Patrick Goddard,2.665331978836757,29.64266595170589,2.482849348384487,3.6003525580572613,9.078881511776004,2.3173900237029383,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,2,2.7047361988235687,1.876049590523935,Robert Mansfield,0,1,0,0,0,Asian,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
77,Andrea Voight,2.7860033317411075,23.3954745786268,1.4280064718960617,2.476170068047609,1.7206822457950754,-0.6120703935418967,1.0,33.0,0.0,0,0,0,0,0,1,1,0,0,-2,3.4295834191591696,2.527855255363937,Kara Barrett,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
78,Robert Morales,3.1873084819440787,50.067676236081674,1.2981945073540135,2.7890066617399847,3.6699248006407816,-0.32684846577205345,1.0,25.0,0.0,0,1,0,0,0,0,0,0,1,-1,1.7024152225977016,1.1847430795816096,Linda Baza,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
79,Myrtle Mitchell,2.8919941418267987,25.870324478305307,2.061507359219904,3.1561341186394563,2.7976893983748727,0.7357209604000092,0.0,24.0,0.0,0,0,0,0,0,1,1,0,0,2,3.2235235543799767,2.302214701022743,Michael Hardy,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
80,Jimmy Noble,3.3851293743642907,20.10471176911375,0.8477769633835164,3.14121334231533,2.905453932351166,-0.5971086744062805,1.0,22.0,0.0,0,0,0,0,0,1,1,0,0,0,3.5793789622660337,2.094035612186732,Sydney Warren,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
81,Christine Boyd,2.7422498724088147,5.517473768119757,1.066914198428471,2.188138216905754,0.6940582620005871,-0.08100643454119527,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-1,4.943509155936017,2.9759483946818843,Benjamin Beaver,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
82,Joseph Clark,3.526506912779213,30.545370698757747,1.98581011696498,3.611877957175256,7.144073991757955,-1.160677475609261,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-1,2.6012969858262345,1.6722735871909726,Margaret White,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
83,Robin Thomas,2.6834630106023405,38.75133788223928,1.3350493751792427,2.2662417311779395,1.0542426385809751,-0.3606368710169072,0.0,30.0,0.0,0,0,1,0,0,0,1,0,0,-1,2.0884553659305167,1.7187846600933832,Michael Luallen,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
84,Lawrence Tice,2.710438967829715,13.259764592764899,2.0711619830919683,2.4263104237110293,1.8910884738220228,-0.2231298471726135,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-1,4.228927888482448,2.71134994466454,Rosemarie Ravenell,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
85,Hollis Baker,3.079344982695332,49.437154717845104,2.4369668888501765,3.729543428759346,5.8423669046980224,1.269616303475951,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2,1.5151177027797953,1.2331970262521093,Numbers Hadlock,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
86,Ronald White,3.2680744900277285,6.1707930699549465,0.6816656160158445,3.2677769785281305,4.285548696791482,0.09661438520366317,1.0,23.0,0.0,0,0,0,0,0,1,1,0,0,1,4.672176221491657,2.6073254152956338,Emma Lucas,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
87,Laura Martin,2.5112456702570576,27.37659101771192,0.4660937678664434,2.3552647622585896,6.433457736830142,1.3506480991208258,1.0,25.0,0.0,0,0,0,0,0,1,0,1,0,0,3.255824578887065,2.122398656767746,Melinda Glesener,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
88,Roy Morgan,3.0637213770739256,2.175721897527694,2.1122999054503415,2.476764789950067,2.377218738285543,-0.42362486871470295,1.0,23.0,0.0,0,0,0,0,0,1,1,0,0,-2,5.763198565533607,3.3820438601033773,Ethel Weir,0,0,1,0,0,Caucasian,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
89,Barbara Kelly,2.951088924722628,65.562463006741,1.141668153982616,1.7827500292685563,0.4713530024751504,-0.29087179760987125,1.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.0,0.5758137366389524,Martha Fetterolf,0,1,0,0,0,Asian,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
90,Fern Lampl,3.1707894355041546,37.70713604687722,1.7456134817978546,4.5531322571720345,5.890612916272933,-0.3151967673933412,0.0,35.0,0.0,0,0,0,0,0,1,1,0,0,2,2.8953728704935493,2.0809392497438903,Mark Mcgee,0,1,0,0,0,Asian,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
91,Guy Santos,3.404276083852537,48.26218215718855,1.6463889571660042,3.5155192914972484,1.5299108411486064,-0.34101836625890786,0.0,24.0,0.0,0,0,0,0,0,1,1,0,0,2,1.8409703414061096,1.3827948872682816,Walter Thomas,0,0,1,0,0,Caucasian,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
92,Latoya Roberts,1.907652557567558,22.96136083294858,2.1283838618715007,1.1910954449430555,1.07295577830446,0.2914667779815221,0.0,33.0,0.0,0,0,0,0,0,1,1,0,0,-2,6.744435378053423,3.909623120815615,Alberto Black,0,0,1,0,0,Caucasian,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
93,Andrew Clark,2.6076161287330093,47.90630519534396,2.6844212402254115,2.982374367238912,4.849591607165598,-0.20462182062023707,0.0,23.0,0.0,0,0,0,0,1,0,0,0,1,0,1.604481579840917,1.4993932614523675,Ray Barrett,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
94,Raul Morgan,3.2663367900941145,35.642709840638325,2.86947285008957,4.2033905625717285,3.118762961374946,0.2653119282229571,0.0,27.0,0.0,0,0,0,0,0,1,1,0,0,2,3.338976765530544,2.4099803260848445,John Ewy,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
95,Trey Hubbard,3.1155035009729635,18.55013305453833,2.248516158346784,2.9324806846172824,2.984944176904809,-0.23929532161811395,1.0,31.0,0.0,0,0,0,0,0,1,1,0,0,0,4.011601786136543,2.43989175182936,Brittany Lareau,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
96,Eugene Peterson,3.2025487718931287,46.994205871058924,2.738115597358626,3.8590973201192953,6.426343492810129,0.3718038114675173,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,2,1.324984876588578,1.2824155916157238,Glen Andrade,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
97,Gabrielle Schutt,2.753303934320188,61.44585072475139,1.8260157024051082,2.468904324878276,1.5442046044907607,-0.6555535732354411,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.8000878748680695,0.9764652788906314,Alvin Crochet,0,0,1,0,0,Caucasian,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
98,John Caicedo,2.7756405622902616,20.969332333926605,1.971049813940984,3.597752988818292,5.5771378571239145,0.13945695086980944,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,2,4.568782387671677,2.6591676560162343,John Patrick,0,1,0,0,0,Asian,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
99,Paul Manzo,3.105794308085068,25.3543791907772,1.9394592199554508,2.989876338940373,3.520847403456369,-0.732831770436346,1.0,29.0,0.0,0,1,0,0,0,0,0,0,1,-1,3.866367682844534,2.421222828204435,Michelle Rogers,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
100,Norman Blanchard,2.8457827130246516,32.99282337912324,3.645332815300333,2.5972737695413493,3.6278798927803617,-0.3020581944325157,0.0,25.0,1.0,0,0,0,0,0,1,0,0,1,-2,2.575036326994497,1.658852587712321,Cruz Hardin,0,1,0,0,0,Asian,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
101,Scott Bass,3.4214212267923525,44.70862336802941,2.056183005659686,3.791437755515825,3.749010602741235,1.4483097350153271,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,2,2.1239167204235545,1.363128779354833,William Larios,0,0,0,0,1,Other,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
102,Anna Durant,3.02877871962606,18.345967936992,1.142754947741576,2.840473853258901,2.453347842106302,0.2168603210524583,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,0,3.4955728848267085,2.3152981831780752,William Gonzalez,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
103,Connie Owens,3.4987054296441857,19.86118063042092,1.8713693590821612,4.230551489957585,6.790005368807742,0.000285670646303558,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,2,3.52253463093199,2.25768759218634,Roland Kahler,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
104,Lisa Peru,3.0991638746075982,57.90977261060704,1.9785198502498549,2.9246781747277586,6.791483205600848,0.6857592738714245,0.0,37.0,0.0,0,0,1,0,0,0,0,0,1,0,0.7809923952700983,0.7366067060405213,Albert Dickson,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
105,Sandy Walker,2.7989116627846853,28.944884378797788,2.5731744616921532,3.6392454526679474,5.534534401986952,1.02410142774501,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,2,3.036123995533432,1.9472143470583496,Charles Gifford,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
106,Jeff Brading,2.462706820376245,56.12838274571361,1.863465163298724,1.2544844948304654,-0.23590004590119484,-0.8215241230048363,1.0,21.0,0.0,0,0,0,0,1,0,0,0,1,-2,0.3596286103358661,0.6351246145732963,Noemi Foster,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
107,Dominique Coleman,3.531380981515186,29.093648038036537,1.6155620491963012,3.0064223302035185,4.532921560068441,0.4942302919839839,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,0,7.645824296811084,4.0522447426355335,Gary Mcgarry,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
108,Dale Anderson,2.6167525487339716,54.16817579673614,1.5029055712658097,2.2234007377040736,2.0148463979239626,-0.7508183156008508,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.7059566159832182,0.9076213570995576,Willie King,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
109,Arthur Wheeler,3.0292841634431844,8.188917285464147,3.456536256273365,3.8077468735268303,3.3677767249791346,0.9533249321260494,0.0,25.0,0.0,0,0,0,0,0,1,0,1,0,2,4.731822108719327,2.5236753804698777,Lawrence Martinez,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
110,Darius Delahunt,2.3836731096216144,32.52751760316585,1.6628543506742053,1.7362241289623908,2.8013602237589907,0.6575150889174884,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-2,2.3478464680517184,1.5817572759444722,Angel Figueroa,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
111,Kenneth Sparaco,3.4099343463961964,40.63328466921338,1.5362028582226177,3.2328248314339474,2.95545571852493,0.5564974814806652,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,2,2.3201680277914316,1.7565937659159023,James Hopson,0,1,0,0,0,Asian,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
112,Mark Gideon,2.6308587074413685,22.715290743270515,2.180078213253661,3.2923145361229618,1.3320726261291154,-0.7425569363124248,0.0,23.0,0.0,0,0,0,0,0,1,0,1,0,0,3.9574046514586367,2.808080508306939,William Serrano,0,0,1,0,0,Caucasian,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
113,Willene Garcia,2.845970030597299,9.346927314553122,2.0887542794466736,3.594073427855696,7.018335748887122,-0.034078597699687074,0.0,24.0,0.0,0,0,1,0,0,0,0,0,1,1,4.72068930544816,2.836591452968388,Kevin Montgomery,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
114,Robert Snook,2.690253102677658,22.908046921983193,0.9011629819450409,1.9250221312724896,1.4236188535535126,-1.1950931805611344,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-2,3.9097215810608583,2.4730225541905653,Robert Ferrufino,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
115,Betty Hutchison,2.8711898205116184,14.548425717603712,1.5791159304410134,2.0934222515663947,2.7734862022833884,-0.34709393879093114,1.0,33.0,0.0,0,0,0,0,0,1,0,0,1,-2,4.093987894669904,2.765976963056648,Margaret Hargrove,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
116,Nancy Jackson,2.3581127309481267,1.6439367519056989,1.7371190853747251,2.839085352875688,4.018416774103692,0.2058238783563693,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,0,5.424712428402383,3.1651817300325744,Barbara Boldosser,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
117,David Wendler,3.7629135166705576,9.623350431815446,3.6813848401484215,4.408616724655542,8.418971479443659,0.7803592174390217,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,2,4.969264799848719,2.8656253200655115,William Monroe,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
118,Jason Murphree,3.4442121097938965,71.05079056112714,3.0049888727890486,2.897018837501397,1.0700816900755257,1.3152290147033312,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,2,0.0,0.3001212412212881,Edward Baldwin,0,1,0,0,0,Asian,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
119,Joseph Massengale,2.8708772238678018,53.41881055545764,3.5037961635361023,3.663638650502221,3.1689017906706134,0.9094720649966159,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,2,0.7974237735013209,0.6967188098872881,Joe Burres,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
120,George Gluck,3.1190360190659554,12.346590131966837,3.26393549707446,2.588094284574955,1.2692042188789832,1.1383338020603144,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,1,4.9368632301454864,3.0901711672886267,Walter Madeira,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
121,Ronald Casey,2.5179374001125105,21.657255022800037,-0.09815437536504,3.128549252650668,6.43987679700884,0.2871955334750248,1.0,27.0,0.0,0,0,0,0,0,1,0,0,1,1,3.753417782638541,2.4237546497588016,Paula Tatar,0,0,1,0,0,Caucasian,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
122,Ronnie Kaufmann,3.070172217123397,51.38965798545041,1.382863764276533,2.135208841676186,3.8721017112588103,-0.06539027522993464,1.0,23.0,0.0,0,0,0,0,0,1,1,0,0,-2,0.5378317164766031,0.6977089193832551,Margo Johnson,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
123,Juan Taylor,2.8422168689641074,48.47207149261524,2.7476894227926074,3.1637389704243817,5.983842743678293,1.3462951990284215,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2,1.4394273453377109,1.5901332371301422,Eddie Marty,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
124,Karen Young,2.4812008896498416,11.994790131059306,0.4249820640672033,1.0144463414762075,-0.4871832333634183,-0.8469983394274408,0.0,28.0,0.0,0,0,0,0,0,1,1,0,0,-2,6.851781846391122,3.8689207382719313,Andres Nall,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
125,David Stuart,3.6509819675859334,15.12268215429819,2.179685498032574,4.067731002031726,4.688938890320993,-0.1933420618211105,0.0,27.0,1.0,0,0,0,0,0,1,1,0,0,2,3.791837316605016,2.3917244241690545,Joshua Lowin,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
126,Benjamin Hickey,2.8034049434576858,50.900708307805004,3.7524342297624886,3.2081847906190126,3.47305405953687,-0.32915466954855105,0.0,34.0,0.0,0,0,0,0,0,1,0,0,1,0,1.816468898836228,1.5158132666726447,Gustavo Everhart,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
127,Tom Davis,2.49678408570838,21.170107959835967,1.7856714557803857,3.531433353042683,8.688157407231317,0.1948300206396628,0.0,21.0,0.0,0,0,0,0,0,1,1,0,0,1,3.621718020152709,2.2607236347953332,Trevor Hines,0,0,1,0,0,Caucasian,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
128,Leon Litton,2.282165820561335,5.833923353492138,1.2904889774026125,3.244645663380939,6.2159392140809695,1.1538985550914909,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2,5.169668601546884,2.936366503471041,Glenn Santiago,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
129,Marjorie Grace,3.461043712911609,49.62115507770624,1.8186678472421876,3.723077496407256,6.6894747609126135,-0.6107531856479813,1.0,32.0,0.0,0,0,0,1,0,0,1,0,0,0,1.1563234668500009,1.3244824818817642,Susan Kratochvil,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
130,Helen Bobo,2.1232314838099944,23.245578246524786,1.026490989267972,2.2349192963620776,4.3731134607909885,-0.7314790495486145,1.0,32.0,0.0,0,0,0,0,0,1,0,1,0,-2,3.47195040854572,2.3582240472454554,Emma Ransom,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
131,Monroe Frazer,2.1730480523430105,37.44893525963207,0.8448193432667566,1.735023018033331,0.6655235672985209,-1.2901803053225125,1.0,26.0,0.0,0,1,0,0,0,0,0,0,1,-2,2.6671501460580345,1.962510748409928,Bunny Allred,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
132,Elizbeth Gandhi,3.266885057939376,47.14352969040157,1.3397942749665863,2.5241716133223973,3.1101452551833324,-1.3717148440154894,1.0,23.0,0.0,0,0,1,0,0,0,0,0,1,-2,2.036391940132189,1.6341235007764818,Bonnie Duval,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
133,Gloria Mcdonell,1.5722042068686677,43.75730000373021,1.7127663161463338,0.7226808166521055,-1.5631538765570587,-1.2569051063003014,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,-2,2.022540955704999,1.3920066698215812,William Frye,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
134,Randolph Hernandez,2.917571236688959,8.803221729104903,2.7878431791554057,2.9842374275445964,2.354130929383386,-0.12532186893101774,0.0,35.0,0.0,0,0,0,0,0,1,0,0,1,0,4.835222060281964,2.9682406457450696,Gregory Flachs,0,0,1,0,0,Caucasian,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
135,Vanessa Cruzan,3.5957887517768943,17.21255942154019,0.17305185302915338,3.1269847258772625,4.2372405624840646,-0.9935874810329562,1.0,25.0,0.0,0,0,0,0,0,1,0,1,0,-1,4.132990322437133,2.623155566030819,Noma Weeks,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
136,Betsy Phillips,3.2835981804201464,52.30636282141596,2.8736480794350414,3.329486069166144,3.26114281111596,-0.1953907284012059,0.0,31.0,0.0,0,0,0,0,0,1,0,0,1,0,1.202115072231576,1.0313038818996458,Chad Zimmerman,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
137,Patricia Christensen,2.504714974769496,37.68852505764285,1.6238117546279138,3.0954168622859184,8.705433055932712,0.6620323013913815,0.0,34.0,0.0,1,0,0,0,0,0,1,0,0,0,1.336749252414824,0.9585149629882416,Mark Cobian,0,1,0,0,0,Asian,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
