Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Thomas Castillo,African-American,male,0.0,USA,22.0,94025,3,2.74,0.21,3.5,2.7,9.35,0.0,20.0,0.5,-3.07,1.99,0.39,0.57,7.72,Engineering,Ok,Good,0.0,0.0,0.0
David Carlton,Caucasian,male,1.0,USA,24.0,94539,1,2.89,0.44,3.0,3.23,8.72,0.0,25.0,2.0,-0.55,0.56,-1.68,-1.9,4.32,Engineering,Ok,Good,0.0,0.0,0.0
Stanley Carolin,Hispanic,male,1.0,USA,30.0,94089,4,3.08,0.81,3.0,3.32,10.67,0.0,11.0,2.0,-2.08,1.27,-1.48,-1.28,5.48,Engineering,Very Good,Good,0.0,0.0,0.0
John Irving,Caucasian,male,0.0,USA,30.0,94109,3,3.27,0.35,4.5,3.13,10.45,0.0,48.0,3.5,0.23,3.03,1.21,1.34,8.83,Engineering,Ok,Good,0.0,0.0,0.0
Mark Bottoni,Asian,male,0.0,USA,25.0,94578,5,3.14,0.9,0.0,2.69,10.65,0.0,39.0,4.0,0.91,2.97,1.54,1.12,8.38,Engineering,Very Good,Good,0.0,0.0,0.0
Angela Scott,African-American,female,1.0,USA,30.0,94509,5,1.83,0.44,3.0,2.07,7.989999999999999,0.0,71.0,1.0,-2.2,0.0,-5.24,-5.16,0.61,Engineering,Ok,Good,0.0,0.0,0.0
Theodore Mcdade,Other,male,2.0,USA,30.0,95134,5,2.94,0.4,8.5,3.27,11.35,0.0,16.0,2.0,-1.21,3.8,2.62,2.13,9.7,Engineering,Ok,Good,0.0,0.0,0.0
Betty Holmes,Hispanic,female,0.0,USA,31.0,94549,2,3.65,0.56,3.5,3.82,10.219999999999999,0.0,53.0,3.0,-0.28,0.0,-3.47,-2.84,3.61,Engineering,None,Good,0.0,0.0,1.0
Jess Brown,Caucasian,male,1.0,USA,32.0,94040,4,2.87,0.48,5.5,3.02,10.39,0.0,2.0,7.0,4.35,1.14,-1.04,-0.43,6.57,Quantitative,Very Good,Good,0.0,0.0,0.0
Brandon Gill,Caucasian,male,1.0,USA,27.0,94043,1,2.54,0.38,3.0,2.34,5.61,0.0,6.0,3.0,-1.53,1.26,-2.13,-1.79,5.05,Engineering,Ok,Good,0.0,1.0,1.0
Linda May,Caucasian,female,1.0,USA,33.0,94027,4,3.33,0.62,7.0,3.52,10.559999999999999,0.0,24.0,5.5,2.32,3.38,2.88,4.38,12.78,Engineering,None,Good,0.0,0.0,0.0
Carol Corrieri,Caucasian,female,2.0,USA,33.0,94539,5,3.6,0.56,7.0,4.45,16.169999999999998,0.0,25.0,3.0,0.42,0.43,-1.5,-0.97,5.72,Quantitative,Ok,Good,1.0,0.0,0.0
Shaun Strong,Caucasian,male,2.0,USA,36.0,94040,5,3.17,0.88,9.0,4.4,15.39,0.0,3.0,4.5,1.14,2.41,0.39,0.53,7.74,Engineering,Ok,Good,1.0,0.0,0.0
Judith Marinelli,Hispanic,female,0.0,USA,28.0,94609,5,3.32,0.33,2.5,3.0,10.829999999999998,0.0,50.0,0.0,-2.8,1.18,-1.6,-1.2,5.59,Sciences,None,Good,0.0,0.0,0.0
Jose Luby,African-American,male,1.0,USA,37.0,94560,4,3.13,0.46,8.5,3.45,9.629999999999999,0.0,29.0,4.0,0.75,1.58,0.13,-0.44,6.07,Quantitative,Ok,Good,0.0,0.0,0.0
Thelma Borden,Caucasian,female,0.0,USA,24.0,94502,3,3.18,0.4,3.0,3.09,10.1,0.0,49.0,0.0,-0.39,1.61,-0.43,0.78,8.28,Quantitative,None,Good,0.0,0.0,0.0
Kay Gable,Caucasian,female,1.0,USA,32.0,94040,2,2.73,0.42,4.0,3.13,9.87,0.0,4.0,4.5,0.09,3.29,1.69,2.27,10.26,Quantitative,Very Good,Good,0.0,0.0,0.0
Ruth Gebhard,African-American,female,2.0,USA,32.0,94544,4,3.96,0.08,8.5,4.13,13.04,0.0,32.0,1.0,-2.38,1.49,0.11,-0.77,5.58,Sciences,Very Good,Good,1.0,0.0,0.0
Pat Heacock,Caucasian,female,0.0,USA,29.0,94087,2,2.61,0.4,3.5,2.06,5.65,0.0,12.0,6.5,3.07,1.66,-0.89,-0.62,6.26,Engineering,None,Good,0.0,1.0,1.0
Norman Jackson,Hispanic,male,0.0,Australia,36.0,94587,1,3.01,0.4,4.0,2.62,6.24,3.0,30.0,5.0,1.5699999999999998,0.56,-2.83,-1.96,4.76,Engineering,Very Good,Good,0.0,1.0,0.0
Ryan Nelson,Asian,male,0.0,USA,33.0,94089,3,3.88,0.38,4.0,3.32,10.62,0.0,11.0,6.0,2.55,1.66,-1.98,-1.45,5.58,Engineering,Very Good,Good,0.0,0.0,0.0
Ron Allen,African-American,male,1.0,USA,24.0,94301,1,3.27,0.33,0.0,2.4,5.64,2.0,17.0,3.0,-0.38,0.14,-3.99,-3.21,3.33,Engineering,Ok,Good,0.0,1.0,0.0
Leticia Batson,Caucasian,female,1.0,USA,27.0,94040,1,3.22,0.5,-1.0,2.05,5.33,0.0,1.0,6.5,-0.19,1.5,-1.32,-1.41,5.27,Engineering,Ok,Good,0.0,1.0,1.0
Stephen Henderson,Caucasian,male,1.0,USA,26.0,94542,1,3.18,0.25,0.0,1.91,5.89,1.0,41.0,2.0,-0.59,0.94,-3.83,-3.18,3.55,Engineering,None,Good,0.0,0.0,0.0
Glenda Hudson,African-American,female,0.0,USA,28.0,94022,1,3.13,0.31,1.0,1.83,3.1800000000000006,0.0,13.0,4.0,0.030000000000000027,1.5,0.04,-0.2,6.5,Quantitative,None,Good,0.0,0.0,0.0
Douglas Mutter,Asian,male,2.0,USA,31.0,94609,3,3.63,0.33,4.5,4.11,14.030000000000001,0.0,50.0,4.0,1.09,1.4,-1.3,-0.08,7.21,Engineering,Very Good,Good,1.0,0.0,0.0
Samantha Paulk,Caucasian,female,0.0,USA,33.0,94010,3,2.61,0.44,5.5,3.39,10.649999999999999,0.0,33.0,3.5,0.47,2.63,-0.53,-0.23,7.04,Engineering,None,Good,0.0,0.0,0.0
Eva Hart,Asian,female,0.0,USA,30.0,94801,3,3.19,0.33,4.5,3.21,10.559999999999999,0.0,63.0,1.0,-1.67,3.61,3.06,2.93,10.71,Engineering,None,Good,0.0,0.0,0.0
Andrew Hoskins,Caucasian,male,2.0,USA,35.0,94588,5,3.6,0.6,6.5,4.23,14.870000000000001,0.0,36.0,3.0,1.99,2.36,0.57,0.13,7.05,Engineering,None,Good,0.0,0.0,0.0
Ryan Correa,Caucasian,male,2.0,USA,37.0,94038,5,3.42,0.29,9.0,4.36,15.5,0.0,57.0,3.0,-0.85,1.45,-1.65,-1.35,5.53,Engineering,Very Good,Good,1.0,0.0,0.0
Alan Watt,Caucasian,male,0.0,USA,36.0,94085,4,3.67,0.46,4.0,3.29,11.17,0.0,10.0,3.5,-1.14,1.82,1.6,1.47,8.37,Humanities,Ok,Bad,0.0,0.0,1.0
Hee Harris,Caucasian,female,0.0,USA,30.0,94087,3,2.8,0.58,3.5,2.57,8.03,0.0,12.0,4.0,-2.8,1.81,0.5,0.51,7.5,Engineering,None,Bad,0.0,0.0,0.0
Daniel Vela,Caucasian,male,1.0,USA,37.0,95002,3,2.77,0.44,5.5,3.03,9.78,2.5,15.0,3.0,0.3,3.24,0.94,0.4,7.58,Engineering,Very Good,Bad,0.0,0.0,0.0
Robert Hunsaker,Caucasian,male,0.0,USA,21.0,94609,1,2.49,0.38,1.0,2.05,6.529999999999999,0.0,50.0,1.5,-0.33,0.62,-3.14,-1.84,5.27,Quantitative,None,Bad,0.0,1.0,1.0
Stephen Mchugh,Caucasian,male,1.0,USA,23.0,94588,3,2.83,0.62,3.0,3.27,10.91,0.0,36.0,2.0,-0.48,1.51,-0.95,-0.81,5.98,Quantitative,Ok,Good,0.0,0.0,0.0
Rodney Richardson,Hispanic,male,0.0,USA,36.0,94022,1,2.03,0.02,1.0,1.26,3.7800000000000002,2.5,13.0,4.0,0.56,1.35,-1.08,-0.58,6.37,Quantitative,None,Good,0.0,0.0,0.0
Dorothy Schecter,Hispanic,female,0.0,USA,24.0,95002,3,3.08,0.25,4.0,3.09,9.479999999999999,0.0,15.0,1.0,-2.24,2.73,1.21,1.33,8.74,Engineering,Very Good,Good,0.0,1.0,0.0
Curtis Mckenzie,Hispanic,male,1.0,USA,27.0,94089,1,2.95,0.31,0.0,2.25,5.87,0.0,11.0,4.0,0.29000000000000004,2.87,2.0,2.62,10.44,Engineering,Ok,Bad,0.0,1.0,0.0
Mildred Klapper,Caucasian,female,2.0,Australia,35.0,94040,5,3.54,0.65,9.0,5.05,17.34,0.0,2.0,5.0,0.19,0.35,-3.64,-3.1,3.38,Engineering,Very Good,Good,0.0,0.0,0.0
Olga Sandlin,Caucasian,female,0.0,USA,25.0,94085,4,2.46,0.52,2.5,3.04,10.899999999999999,0.0,8.0,2.0,-3.85,1.41,-0.98,-1.33,5.21,Engineering,Very Good,Good,0.0,0.0,0.0
Lee Boyd,Hispanic,male,0.0,USA,31.0,94403,1,2.37,0.29,6.0,2.89,6.420000000000001,0.0,26.0,4.0,0.33999999999999997,0.96,-1.77,-2.14,4.12,Quantitative,None,Good,0.0,0.0,0.0
Jack Porter,African-American,male,0.0,USA,23.0,94070,2,3.17,0.77,2.5,2.65,6.57,1.5,27.0,2.0,-1.97,0.41,-3.65,-3.22,3.16,Sciences,None,Bad,0.0,0.0,0.0
Frank Stewart,Asian,male,0.0,USA,28.0,94089,2,3.21,0.42,3.0,2.41,7.4,0.0,11.0,4.5,1.19,1.54,-1.52,0.08,7.54,Engineering,Ok,Bad,0.0,0.0,0.0
Mark Deblase,Caucasian,male,1.0,USA,37.0,94022,2,3.75,0.23,5.0,2.8,7.57,0.0,13.0,4.0,-0.24,0.82,-2.41,-2.32,4.26,Engineering,None,Bad,0.0,0.0,0.0
Karissa Bowes,Caucasian,female,0.0,USA,32.0,94105,4,3.13,0.44,1.0,2.42,8.85,0.0,45.0,1.0,-4.5,1.63,-2.24,-1.29,6.0,Sciences,None,Good,0.0,0.0,0.0
Joseph Dahl,Caucasian,male,1.0,USA,30.0,94561,3,3.84,0.21,7.5,3.62,10.73,0.0,81.0,2.5,3.45,3.23,2.51,2.21,9.65,Engineering,Ok,Good,0.0,0.0,0.0
Floyd Roper,Asian,male,0.0,USA,25.0,94014,2,2.59,0.38,1.0,2.91,10.25,0.0,43.0,4.0,0.71,1.45,-2.82,-2.83,3.73,Engineering,Very Good,Good,0.0,0.0,0.0
Rod Lyons,African-American,male,0.0,USA,33.0,95134,1,3.46,0.06,4.0,2.46,4.42,0.0,16.0,4.0,0.09999999999999998,0.21,-3.11,-2.08,4.55,Sciences,Ok,Good,0.0,1.0,1.0
Lawrence Herrera,African-American,male,1.0,USA,27.0,94595,2,2.74,0.38,2.5,2.25,6.7299999999999995,1.0,56.0,2.0,-1.26,0.62,-3.19,-3.57,2.51,Sciences,Ok,Good,0.0,0.0,0.0
Jose Metzger,Caucasian,male,1.0,USA,31.0,94591,2,2.73,0.27,10.0,3.85,10.81,0.0,74.0,0.0,-2.15,1.72,-0.01,-0.11,6.7,Engineering,None,Bad,0.0,0.0,0.0
Cassandra Scott,Caucasian,female,1.0,USA,27.0,94502,1,2.68,0.42,3.5,2.64,6.45,0.0,49.0,3.0,0.41,2.07,0.04,0.0,6.98,Engineering,Ok,Good,0.0,1.0,0.0
Philip Johnson,African-American,male,1.0,USA,36.0,94043,5,2.44,0.48,5.5,3.31,11.6,0.0,6.0,6.0,1.79,0.92,-2.68,-1.78,5.17,Sciences,Ok,Good,0.0,0.0,0.0
Judy Crocker,Other,female,0.0,USA,28.0,94025,4,3.27,0.54,2.5,2.95,10.739999999999998,0.0,20.0,3.0,-0.02,1.68,-0.74,-1.36,5.13,Quantitative,Ok,Good,0.0,0.0,0.0
Daniel Matthews,Caucasian,male,2.0,USA,32.0,94028,5,3.12,0.52,6.0,4.26,15.82,0.0,23.0,2.5,-0.63,4.04,4.09,2.43,9.46,Sciences,Ok,Good,1.0,0.0,0.0
Elaine Hall,Caucasian,female,1.0,USA,28.0,94558,2,2.6,0.29,6.0,3.04,8.379999999999999,0.0,91.0,0.0,-0.13,3.02,0.89,0.33,7.32,Quantitative,None,Good,0.0,0.0,0.0
Carolyn Ausdemore,Asian,female,0.0,USA,29.0,94707,3,3.06,0.35,2.5,2.35,8.36,0.0,60.0,6.0,3.13,0.15,-1.6,-0.51,6.33,Quantitative,Very Good,Bad,1.0,1.0,0.0
Richard Starrs,Caucasian,male,0.0,USA,24.0,94561,1,2.86,0.44,-1.0,1.81,4.2,2.0,81.0,2.0,-0.77,0.98,-1.6,-2.04,4.24,Engineering,Ok,Good,0.0,0.0,0.0
Porter Meador,Caucasian,male,1.0,USA,30.0,94556,3,3.92,0.4,6.0,3.72,11.55,0.0,65.0,3.0,-1.2,1.8,1.63,1.12,7.93,Engineering,None,Good,0.0,0.0,0.0
Bart Paskett,Asian,male,0.0,USA,30.0,94611,3,2.52,0.4,2.0,2.32,8.69,0.0,52.0,4.0,0.97,0.35,-4.41,-4.5,1.57,Engineering,Ok,Bad,1.0,0.0,0.0
Donald Palmer,Caucasian,male,1.0,USA,31.0,94087,3,3.36,0.52,5.5,4.12,13.31,0.0,12.0,5.0,-1.92,1.09,-1.24,-0.85,5.94,Humanities,Very Good,Good,1.0,0.0,0.0
Jason Bryant,Hispanic,male,2.0,USA,32.0,94801,4,3.52,0.52,6.0,4.2,12.959999999999999,2.0,63.0,2.5,-0.66,3.76,3.85,3.28,10.85,Engineering,None,Good,1.0,0.0,0.0
Tim Powell,Caucasian,male,0.0,Australia,31.0,94070,1,3.53,0.25,3.0,2.4,6.0600000000000005,0.0,27.0,2.0,0.88,1.87,-0.76,-0.26,6.95,Humanities,None,Good,0.0,0.0,0.0
Jeanne Lewis,Caucasian,female,2.0,USA,35.0,94022,4,3.35,0.5,7.0,4.17,13.739999999999998,0.0,13.0,2.0,-1.13,1.71,0.05,-0.03,6.94,Sciences,None,Good,1.0,0.0,0.0
Kerry Samantha,Caucasian,male,0.0,USA,36.0,94544,1,2.65,0.54,4.0,2.47,6.279999999999999,0.0,31.0,6.0,-0.52,1.71,-1.86,-1.67,5.16,Quantitative,Ok,Bad,0.0,1.0,0.0
Tammy Coulston,Other,female,1.0,USA,27.0,94304,3,3.24,0.67,2.0,3.21,10.129999999999999,0.0,19.0,3.0,-0.14,1.67,0.63,1.56,8.96,None,Ok,Good,0.0,0.0,0.0
Jeanette Livingston,Caucasian,female,1.0,USA,34.0,94707,3,3.52,0.62,5.5,3.3,9.389999999999999,2.5,61.0,2.0,0.35,2.52,-0.08,0.62,8.2,Engineering,None,Good,0.0,0.0,0.0
Maria Olson,Asian,female,0.0,Australia,29.0,94027,5,3.19,0.58,2.0,2.6,10.479999999999999,0.0,24.0,1.0,-1.93,0.16,-2.87,-2.35,4.0,Humanities,Ok,Good,0.0,0.0,0.0
Samuel Plummer,Caucasian,male,2.0,USA,33.0,94605,5,3.69,0.77,6.0,4.95,16.77,0.0,42.0,6.0,1.72,1.73,-0.56,-0.39,6.5,Quantitative,None,Good,1.0,1.0,0.0
Angela Jackson,Hispanic,female,0.0,Canada,29.0,94586,2,3.29,0.42,2.0,2.89,7.81,0.0,38.0,4.0,-0.03999999999999998,1.95,-0.63,-0.71,6.11,Engineering,None,Good,0.0,0.0,0.0
Arthur Miyao,Caucasian,male,2.0,USA,38.0,95002,5,2.47,0.25,8.0,3.49,13.53,0.0,15.0,7.0,-0.17,2.6,1.09,0.93,8.22,Quantitative,Ok,Bad,1.0,0.0,0.0
Vickie Jones,Caucasian,female,1.0,USA,28.0,94587,1,3.08,0.42,3.0,2.33,4.7700000000000005,0.0,30.0,0.5,0.47,0.43,-1.83,-2.25,3.88,Sciences,None,Good,0.0,0.0,1.0
Lillie Olivier,Caucasian,female,1.0,USA,38.0,95002,5,3.41,0.48,8.5,4.21,14.469999999999999,0.0,14.0,3.0,-0.85,2.18,-0.93,-1.35,5.39,Quantitative,Very Good,Good,1.0,1.0,0.0
Vicky Devries,Asian,female,2.0,Australia,28.0,95002,5,3.47,0.35,4.0,3.1,12.329999999999998,0.0,15.0,3.0,-0.32,1.92,0.75,0.64,7.65,Sciences,Very Good,Bad,1.0,0.0,0.0
Colleen Lukens,Caucasian,female,1.0,USA,21.0,94025,1,3.64,0.58,1.0,3.59,9.629999999999999,0.0,20.0,1.0,-2.96,1.56,0.64,0.61,7.51,Engineering,None,Bad,0.0,0.0,0.0
Phillip Cole,Caucasian,male,1.0,USA,40.0,94304,3,2.93,0.29,7.5,3.41,11.3,0.0,19.0,7.0,1.64,2.37,0.09,0.59,8.01,Engineering,None,Good,0.0,0.0,0.0
Scott Malec,Caucasian,male,0.0,Australia,29.0,94070,1,2.83,0.31,3.0,2.17,6.09,1.5,27.0,1.0,-1.36,2.79,1.85,1.96,9.5,Sciences,None,Bad,0.0,1.0,0.0
Carlos Wilson,Caucasian,male,0.0,USA,37.0,94542,2,3.17,0.44,-1.0,1.88,6.32,5.0,41.0,5.0,3.65,2.28,-0.17,-0.77,6.05,Quantitative,None,Bad,0.0,0.0,0.0
Sherry Holley,Caucasian,female,1.0,USA,34.0,94539,1,3.0,0.71,4.5,3.54,8.84,0.0,25.0,5.0,1.15,2.45,-0.5,-0.27,6.97,Engineering,Ok,Bad,0.0,0.0,0.0
Joann Carper,Caucasian,female,0.0,USA,23.0,95002,2,2.69,0.27,0.5,2.08,7.57,0.0,15.0,0.5,-2.87,0.0,-3.27,-2.4,4.14,Quantitative,None,Good,0.0,0.0,0.0
Solomon Rivas,Other,male,0.0,USA,28.0,94603,3,2.95,0.5,5.0,3.05,9.54,0.0,40.0,2.5,-0.28,3.05,3.08,2.52,9.81,Humanities,None,Bad,0.0,0.0,0.0
Andrew Smith,Caucasian,male,0.0,USA,28.0,95035,2,2.87,0.52,3.0,1.75,4.36,0.0,18.0,0.0,0.19,2.78,1.59,0.71,7.65,Sciences,Ok,Good,0.0,1.0,1.0
Brett Boone,Caucasian,male,0.0,USA,28.0,94131,1,3.13,0.15,4.0,2.96,8.55,0.0,44.0,2.5,-2.4,2.4,0.47,0.31,7.45,Quantitative,None,Bad,0.0,0.0,0.0
Stewart Jenkins,Asian,male,1.0,USA,38.0,94539,2,3.13,0.4,5.0,4.2,13.07,0.0,25.0,6.5,3.59,1.71,-0.84,-0.14,7.09,Quantitative,None,Good,1.0,0.0,0.0
Sam Freeland,Caucasian,male,1.0,Australia,31.0,94801,2,2.51,0.33,4.0,2.1,6.25,0.0,63.0,0.0,-1.43,1.39,-3.53,-3.45,3.18,Quantitative,Ok,Bad,0.0,1.0,0.0
Bill Robinson,African-American,male,2.0,USA,34.0,94085,4,3.55,0.65,4.0,4.0,13.219999999999999,0.0,10.0,5.5,1.5499999999999998,1.83,1.42,0.93,7.68,Quantitative,None,Good,1.0,0.0,1.0
Lisa Irvin,Caucasian,female,0.0,USA,31.0,94566,3,3.53,0.27,2.0,2.55,8.83,0.0,35.0,2.5,4.29,3.12,2.55,1.6,8.67,None,Ok,Good,0.0,0.0,0.0
Guadalupe Fields,Caucasian,male,0.0,USA,27.0,94566,1,2.68,0.25,1.0,1.9,5.6,0.0,35.0,1.5,-0.31,1.8,-1.33,-0.92,6.15,Humanities,Ok,Bad,0.0,1.0,1.0
Cesar Johnson,Caucasian,male,0.0,Canada,31.0,94564,5,3.04,0.5,6.0,3.26,11.379999999999999,0.0,62.0,0.0,-0.95,3.4,3.12,3.55,11.46,Quantitative,None,Good,0.0,0.0,0.0
Bernard Salzman,Hispanic,male,2.0,Mexico,33.0,95035,5,3.69,0.25,7.0,4.14,14.7,0.0,18.0,3.0,-0.45,3.27,3.92,3.23,10.52,Engineering,Very Good,Good,0.0,0.0,0.0
Matthew Thomas,African-American,male,1.0,USA,28.0,94801,4,3.69,0.52,6.0,5.0,16.16,0.0,63.0,0.5,-2.62,1.25,-2.17,-2.51,4.03,Quantitative,Very Good,Good,1.0,0.0,0.0
Ernest Leer,Caucasian,male,0.0,USA,29.0,94040,1,3.18,0.4,3.0,3.73,11.02,0.0,2.0,6.0,-0.59,0.08,-4.54,-3.12,3.75,Humanities,Ok,Good,0.0,0.0,0.0
Jose Doby,Asian,male,0.0,USA,27.0,94027,2,1.73,0.48,1.5,1.57,4.76,0.0,24.0,0.0,-3.79,2.73,0.86,0.39,7.38,Quantitative,None,Good,0.0,1.0,1.0
Terrie Smith,Caucasian,female,1.0,USA,33.0,94560,1,3.01,0.1,4.0,2.8,8.17,0.0,29.0,6.0,2.72,2.12,-0.8,-0.25,7.04,Quantitative,Ok,Bad,0.0,0.0,0.0
Jennifer Sample,Caucasian,female,1.0,USA,34.0,94043,3,3.36,0.58,8.0,4.53,13.26,0.0,7.0,5.0,0.02,1.42,-1.62,-0.67,6.51,Engineering,Ok,Good,1.0,1.0,0.0
Rodney Marsh,Asian,male,2.0,USA,29.0,94566,4,3.16,0.5,3.5,3.4,12.0,0.0,35.0,3.5,0.74,0.18,-2.8,-2.51,3.69,Engineering,Ok,Good,0.0,0.0,0.0
Terry Diaz,Caucasian,male,1.0,USA,29.0,94019,3,3.15,0.6,5.0,4.23,13.879999999999999,1.0,46.0,1.0,-0.92,3.12,1.49,0.26,7.11,Quantitative,Ok,Good,1.0,0.0,0.0
Tina Stevens,Hispanic,female,0.0,USA,29.0,94569,4,2.76,0.38,4.5,2.84,8.809999999999999,0.0,68.0,3.0,-0.66,0.0,-4.58,-3.59,2.46,Humanities,Ok,Good,0.0,0.0,0.0
Shirley Ortega,Caucasian,female,1.0,USA,26.0,94586,1,2.7,0.38,0.5,2.48,7.670000000000001,0.0,38.0,2.0,-1.17,2.5,1.47,0.77,7.65,Humanities,Ok,Bad,0.0,0.0,0.0
Jose Allen,African-American,male,0.0,USA,29.0,94544,1,2.67,0.56,2.0,2.95,7.9799999999999995,2.0,31.0,2.5,-0.87,1.4,-2.66,-2.26,4.51,Engineering,None,Good,0.0,0.0,0.0
Ernest Valle,Caucasian,male,1.0,USA,27.0,94301,1,2.49,0.58,0.0,1.63,4.63,0.0,17.0,6.0,2.18,2.37,-0.54,-0.61,6.48,Quantitative,Ok,Bad,0.0,1.0,1.0
Jonathan Nelson,Hispanic,male,0.0,USA,35.0,94040,2,2.45,0.42,3.0,2.76,7.94,0.0,4.0,5.0,1.34,3.28,3.92,2.92,10.12,Engineering,None,Bad,0.0,0.0,0.0
Cheryl Davis,Caucasian,female,0.0,USA,26.0,94707,3,2.79,0.48,1.0,2.74,9.62,0.0,61.0,4.5,3.05,1.22,-0.5,-0.55,6.1,Engineering,Ok,Good,0.0,0.0,0.0
Allison Long,Caucasian,female,0.0,USA,27.0,94544,3,2.61,0.38,3.0,2.3,7.72,0.0,32.0,3.0,-0.49,1.35,-4.25,-2.09,5.52,Quantitative,Ok,Bad,0.0,0.0,0.0
Evelyn Knight,Asian,female,0.0,Australia,25.0,94941,2,2.96,0.5,4.0,2.08,4.45,0.0,75.0,0.0,-3.33,3.51,4.12,4.84,13.08,Humanities,Ok,Bad,0.0,0.0,0.0
Liliana Brookshire,Caucasian,female,0.0,USA,37.0,94603,4,2.45,0.27,5.0,2.74,9.35,0.0,40.0,3.0,0.75,2.69,1.4,1.16,8.33,Quantitative,Ok,Bad,0.0,0.0,0.0
Charles Simpson,Hispanic,male,0.0,USA,36.0,94801,3,3.03,0.42,5.0,2.78,7.61,0.0,63.0,2.5,-0.55,2.94,2.07,1.13,8.01,Quantitative,None,Bad,0.0,0.0,0.0
Mark Rusert,Caucasian,male,1.0,USA,24.0,94070,1,2.08,0.02,1.0,1.74,6.109999999999999,0.0,27.0,0.0,-3.53,3.32,2.33,2.01,9.46,Engineering,Ok,Good,0.0,0.0,0.0
Emma Allen,African-American,female,1.0,USA,31.0,94121,1,3.06,0.31,-2.0,2.29,5.890000000000001,0.0,54.0,7.0,2.3,2.35,1.0,0.03,6.78,Sciences,None,Bad,0.0,1.0,0.0
Warner Knight,Asian,male,1.0,USA,32.0,94043,5,2.91,0.58,10.0,3.87,14.33,0.0,7.0,2.0,-1.15,2.11,0.33,0.69,8.0,Engineering,Ok,Good,1.0,0.0,0.0
Eric Woodruff,Caucasian,male,0.0,USA,32.0,94043,4,2.97,0.38,5.0,2.44,8.09,0.0,6.0,4.0,-1.09,3.44,1.55,0.57,7.67,Quantitative,None,Good,0.0,0.0,0.0
Theodore Dorgan,Hispanic,male,0.0,USA,32.0,94131,3,2.14,0.38,4.0,1.94,5.7299999999999995,0.0,44.0,2.0,-1.03,1.79,1.36,1.84,9.11,Humanities,None,Good,0.0,0.0,0.0
Gary Ceron,Caucasian,male,2.0,USA,28.0,94070,5,3.13,0.6,5.0,3.68,13.7,2.0,27.0,0.5,-1.28,2.88,-0.25,-0.94,5.99,Engineering,Ok,Good,1.0,0.0,1.0
Deanna Alvarado,Caucasian,female,1.0,USA,31.0,94586,1,3.29,0.02,5.5,3.31,8.989999999999998,3.0,38.0,3.0,0.88,1.61,-0.46,-1.32,5.0,Quantitative,None,Good,0.0,0.0,0.0
Maud Wiley,African-American,female,1.0,USA,26.0,94027,4,2.98,0.44,2.0,2.74,9.769999999999998,0.0,24.0,0.0,-3.48,2.3,1.45,1.49,8.69,Engineering,Very Good,Good,0.0,0.0,0.0
Maurice Cardenas,Caucasian,male,0.0,USA,25.0,94525,2,2.23,0.33,1.0,1.85,6.279999999999999,2.0,64.0,3.5,0.3,1.01,0.28,0.65,7.6,Quantitative,Very Good,Good,0.0,0.0,0.0
Brittany Reyes,Asian,female,0.0,Canada,28.0,94025,3,3.38,0.44,5.0,3.17,9.91,0.0,20.0,3.5,0.25,2.43,1.71,0.79,7.58,Humanities,None,Good,0.0,0.0,0.0
Anthony Hannon,Caucasian,male,1.0,USA,23.0,94598,2,3.52,0.31,2.0,3.12,10.3,0.0,67.0,1.0,1.2,0.97,-1.8,-0.84,6.21,Engineering,None,Good,0.0,1.0,0.0
Alicia Chew,Caucasian,female,1.0,USA,31.0,94022,5,4.19,0.54,10.5,4.73,14.78,0.0,13.0,2.5,-1.79,3.0,3.47,2.75,9.88,Engineering,Very Good,Good,1.0,0.0,0.0
Joe Barron,African-American,male,0.0,USA,33.0,94027,2,3.48,0.54,2.5,3.68,10.579999999999998,0.0,24.0,3.0,-0.56,2.11,1.73,0.42,6.91,Engineering,Ok,Good,0.0,0.0,0.0
Donald Phelps,Caucasian,male,0.0,USA,28.0,94544,2,2.9,0.1,2.0,1.91,6.66,0.0,31.0,4.5,-0.65,0.25,-3.55,-4.13,1.7,Engineering,Very Good,Bad,0.0,0.0,0.0
Willie Kelley,Caucasian,male,0.0,USA,26.0,94503,3,2.59,0.38,3.5,2.92,10.2,0.0,82.0,0.0,-0.48,2.35,-0.45,-0.31,6.81,Engineering,Ok,Good,0.0,0.0,0.0
Myrl Wilson,African-American,female,1.0,USA,28.0,94578,4,2.99,0.46,5.5,3.18,9.61,0.0,39.0,1.0,-2.0700000000000003,1.3,-1.14,-0.94,5.82,Quantitative,Ok,Good,1.0,0.0,0.0
Denver Fawbush,Caucasian,male,0.0,Canada,34.0,94403,4,2.57,0.69,2.5,2.9,10.91,0.0,26.0,5.0,1.6,1.35,-1.03,-0.78,6.05,Humanities,Ok,Good,0.0,0.0,0.0
Jose Lanier,Asian,male,1.0,USA,26.0,94603,3,2.99,0.46,6.5,3.75,11.47,0.0,40.0,1.0,-1.79,2.12,-2.58,-2.33,4.64,Engineering,Ok,Good,1.0,0.0,0.0
