,Unnamed: 0,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,Sports,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,HireVue Score,Arrest Record,Criminal Record,Names,Race,Gender,Birth Origin,Age
1114,1114,-0.6104396829270472,2.984179010414997,1.2647560736147576,3.4492751183853976,3.1525843963768923,-0.1358950971054122,2.3277070560904223,-21.019702214412085,6.4981338380805,3.274192972160227,2.3277070560904223,-21.019702214412085,3.274192972160227,9.4981338380805,Quantitative,Ok,Good,0.0,0.0,0.0,0.0,Milton Hoyle,Caucasian,male,Mexico,25.0
1115,1115,-0.4697870941878551,2.8688734765210264,2.290383694188142,6.160071407077089,3.259254384682343,-0.9149292975852296,0.7711741131082679,-0.362309164257276,4.764658011845578,1.7698283250067433,0.7711741131082679,-0.362309164257276,1.7698283250067433,7.764658011845577,Engineering,None,Good,0.0,0.0,0.0,0.0,Tony Orr,Caucasian,male,China,22.0
1116,1116,-0.39280017365045616,3.384859414367442,0.7207975249351931,2.3447593984554,2.7864078123855944,-0.4149611661795775,3.0481715168166774,36.85455141506154,2.5338184739313934,-0.4182584363368254,3.0481715168166774,36.85455141506154,-0.4182584363368254,5.533818473931394,Quantitative,None,Bad,0.0,0.0,1.0,0.0,Joseph Wright,Caucasian,male,China,26.0
1117,1117,-0.9822698458874156,2.4216205488557314,1.3609483287539414,2.826599792117109,2.3387322153445838,-3.3098453717876763,3.5027614947487336,2.8795515185392446,4.3804983853799175,1.2813396977582892,3.5027614947487336,2.8795515185392446,1.2813396977582892,7.380498385379917,Quantitative,Very Good,Bad,0.0,0.0,1.0,0.0,Timothy Douglas,Caucasian,male,United States,30.0
1118,1118,0.5891340053754452,3.6160569146407795,1.7448860842479037,5.234397515685158,4.056628529915534,4.659651560102632,1.5943816263612167,39.72831168752565,1.6478867871956535,-0.8377782016677825,1.5943816263612167,39.72831168752565,-0.8377782016677825,4.647886787195653,Engineering,Ok,Good,1.0,2.0,1.0,0.0,Joshua Harrington,Caucasian,male,China,29.0
1119,1119,-0.35889949846207325,2.74601454020558,1.2971953429172651,2.8910138988046032,2.4949632857042987,-1.8625840208286009,2.241357153598502,-1.8690766445501552,5.182760493716336,1.8640191072296293,2.241357153598502,-1.8690766445501552,1.8640191072296293,8.182760493716337,Engineering,None,Good,0.0,0.0,0.0,0.0,Robert Elza,Caucasian,male,United States,24.0
1120,1120,-0.6549888502574526,2.894347988229053,1.524144131176454,1.2779064997926275,1.962796132294248,-4.027896723986986,0.6324054261613177,31.318717649096627,2.1934175201706068,-0.4680615822056558,0.6324054261613177,31.318717649096627,-0.4680615822056558,5.193417520170606,Engineering,Ok,Good,0.0,0.0,1.0,1.0,Robert Visitacion,Caucasian,male,Canada,24.0
1121,1121,0.033762366293032406,2.8866854543974547,1.2476194489957442,3.169312433460461,2.9873019378590104,0.7422661551859762,3.811808362726408,42.386189807067,1.810328293765154,-1.366178155600261,3.811808362726408,42.386189807067,-1.366178155600261,4.8103282937651555,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Harold Cooley,Caucasian,male,China,28.0
1122,1122,-0.032806776529444664,3.3920562332099187,1.6483021870113426,5.824174863267282,3.6154111281895807,1.6231269710499083,1.4635125152304354,-16.326671794335418,6.509750101827539,2.9294169093336766,1.4635125152304354,-16.326671794335418,2.9294169093336766,9.509750101827539,Sciences,Ok,Good,0.0,1.0,0.0,0.0,Miguel Distefano,Caucasian,male,Canada,24.0
1123,1123,0.6479552850072637,3.7844357728487497,2.760304305092053,5.916442264919728,3.8528724955944313,2.842377321865814,3.1887583318816626,48.66300373219426,0.7912226407793472,-1.9159974096974872,3.1887583318816626,48.66300373219426,-1.9159974096974872,3.7912226407793472,Engineering,Ok,Good,1.0,1.0,1.0,0.0,Harry Thorpe,Caucasian,male,Australia,23.0
1124,1124,0.2703602236842473,2.774986982886285,1.1217187286787245,2.0616023781538013,2.1108869849562706,-1.3408515770307057,0.1440615133411658,54.23285734072262,0.8677124306740316,-1.7925634454422914,0.1440615133411658,54.23285734072262,-1.7925634454422914,3.867712430674032,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Roy Sprauve,Caucasian,male,China,23.0
1125,1125,0.07437187704380277,3.1138522478659367,1.1777350247705822,3.8762833957980383,2.5302397650937087,-1.1807701231959855,0.9492068781655914,46.400812971536745,0.8890294003701364,-1.9049278885255745,0.9492068781655914,46.400812971536745,-1.9049278885255745,3.889029400370136,Quantitative,Ok,Good,0.0,1.0,1.0,0.0,Herbert Yoder,Caucasian,male,India,33.0
1126,1126,-0.04196082370096381,2.719345024064018,1.9254436684192056,2.92856515889879,1.634562572611414,-4.539298738783363,0.2671163283093532,-12.090352971527624,6.840960463997655,3.2610143513320016,0.2671163283093532,-12.090352971527624,3.2610143513320016,9.840960463997655,Quantitative,Very Good,Bad,0.0,1.0,1.0,1.0,Thomas Sessoms,Caucasian,male,United States,27.0
1127,1127,-0.4856576378163404,2.9732760014993205,1.7118334909667827,0.8744663565174307,2.6477344347151157,-1.0660171333126696,0.8290123925071441,-13.727953889115494,6.0473654819380425,2.65228423053228,0.8290123925071441,-13.727953889115494,2.65228423053228,9.047365481938042,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Tyrone Holloway,Caucasian,male,China,27.0
1128,1128,-0.4062926076801271,2.7274301558917204,2.18463493498719,4.708179436839485,2.97638150415334,-1.1889432468362946,2.623006139620521,12.971602421688736,3.5831599727771657,0.3790369681044295,2.623006139620521,12.971602421688736,0.3790369681044295,6.583159972777167,Humanities,None,Good,0.0,1.0,0.0,0.0,Mario Sweeney,Caucasian,male,India,31.0
1129,1129,-0.05499374325280969,3.1203483675611907,3.6678017538886127,1.757892266020912,3.728655840190057,2.4481743669951497,1.5041468083157683,16.124710830335435,3.2635420982226493,0.4478523222817728,1.5041468083157683,16.124710830335435,0.4478523222817728,6.263542098222648,Engineering,Ok,Good,1.0,1.0,0.0,0.0,Mark Skowronek,Caucasian,male,India,29.0
1130,1130,1.1759655626568648,3.441968990153175,3.1878024791342625,8.537693445335199,5.220380109859091,8.265548693523128,0.0793807533609312,-11.581125147720066,5.6270990658248845,2.404827321953604,0.0793807533609312,-11.581125147720066,2.404827321953604,8.627099065824885,Quantitative,None,Good,1.0,1.0,0.0,0.0,James Gilbert,Caucasian,male,Canada,30.0
1131,1131,-1.3365871740784598,2.1730949221433393,0.9421914564249738,4.8702837593013415,1.902864283898818,-6.1880814215731785,0.3763575444290044,32.518815035096544,2.243028344674265,-0.5646464154010149,0.3763575444290044,32.518815035096544,-0.5646464154010149,5.243028344674265,Engineering,Very Good,Bad,0.0,1.0,1.0,1.0,Daniel Dickson,Caucasian,male,Canada,26.0
1132,1132,1.0512796569182383,4.294780462457734,2.6483214195482416,4.892655631108986,3.648504032164728,3.1707317585735506,3.5019634664057953,-21.68936168413518,6.84256840356392,3.588541387859081,3.5019634664057953,-21.68936168413518,3.588541387859081,9.84256840356392,Sciences,None,Good,0.0,0.0,0.0,0.0,Kirk Rucker,Caucasian,male,Australia,23.0
1133,1133,0.2640512161825696,3.1841990258784665,1.5693917632831218,3.1388861402995563,2.537933594283404,-0.5398823915484536,0.911547656728764,-24.658995699178252,6.988305149151159,3.4852333885763063,0.911547656728764,-24.658995699178252,3.4852333885763063,9.988305149151161,Engineering,None,Bad,0.0,1.0,0.0,0.0,Gary Banks,Caucasian,male,Canada,21.0
1134,1134,-1.0319567009938602,2.8319876532929618,1.2877257079082192,3.314792586628873,2.1602594412439773,-4.597146954249596,2.0551307724649908,38.73666536058143,2.1388952185287677,-0.8489950710844282,2.0551307724649908,38.73666536058143,-0.8489950710844282,5.138895218528766,Engineering,None,Bad,0.0,1.0,1.0,1.0,Jay Wayman,Caucasian,male,United States,22.0
1135,1135,0.924979456425283,4.062902212748163,2.0900524894757067,5.203313065262663,4.3492131402639975,5.7700966349804785,1.1937095271402949,30.982785090306844,2.559300823572507,-0.3645165384763766,1.1937095271402949,30.982785090306844,-0.3645165384763766,5.5593008235725065,Sciences,Ok,Good,1.0,1.0,0.0,0.0,Mario Head,Caucasian,male,Canada,36.0
1136,1136,-0.1007427794682226,2.746519743078496,0.28590361463405856,4.800060426023772,2.8216451092516195,0.14091892857584232,2.100885147980034,5.308607555597543,4.057967503944723,0.9930820722824616,2.100885147980034,5.308607555597543,0.9930820722824616,7.057967503944722,Humanities,Very Good,Good,0.0,1.0,0.0,0.0,Joseph Williams,Caucasian,male,China,25.0
1137,1137,0.26654554795262164,3.124105885446649,1.097095931370596,3.2477102213494415,2.5849006297744936,-0.12865212589624314,0.4271545932629557,37.021327215774754,1.9368540342096332,-0.8994044534527021,0.4271545932629557,37.021327215774754,-0.8994044534527021,4.936854034209633,Engineering,Ok,Good,1.0,1.0,1.0,0.0,Samuel Ricker,Caucasian,male,Australia,33.0
1138,1138,0.3811110467586121,2.767540662788663,2.1245286525876828,5.897248775306753,3.4727362472836325,1.954920772399104,3.1047415369548395,68.95674372839825,0.0,-3.6450241089751487,3.1047415369548395,68.95674372839825,-3.6450241089751487,3.0,Humanities,Very Good,Good,0.0,1.0,0.0,0.0,Robert Strawderman,Caucasian,male,India,25.0
1139,1139,-1.2209734928406122,2.426115385556731,0.8373223033435884,1.55932844447452,1.6668573687667168,-5.469298535250545,0.0,-18.349920321656604,6.490208623961184,3.103567963413444,0.0,-18.349920321656604,3.103567963413444,9.490208623961184,Engineering,None,Good,0.0,1.0,1.0,1.0,Robert Ward,Caucasian,male,China,26.0
1140,1140,0.19338274329571534,2.0896321048738216,2.663438353939084,1.6838098248701459,2.0340506603757205,-2.264796206195022,0.8459938812764478,11.594253207651922,4.170756259476951,1.3235227250882573,0.8459938812764478,11.594253207651922,1.3235227250882573,7.170756259476951,Quantitative,None,Good,0.0,1.0,0.0,0.0,Richard Cummins,Caucasian,male,United States,31.0
1141,1141,0.5218656895779143,2.6814690584521106,2.0368626357389794,4.807039603124045,2.479975565058992,-0.8920943205659132,1.8587482743458856,80.31845500495714,0.0,-4.563118249130264,1.8587482743458856,80.31845500495714,-4.563118249130264,3.0,Quantitative,Ok,Good,0.0,1.0,0.0,0.0,Johnny Wilson,Caucasian,male,China,29.0
1142,1142,1.459223161436735,3.0211489879914457,2.4765779111459425,6.1350809660959875,3.902901764565191,5.531967657680278,2.020841874560131,9.632186800022584,4.319261052813531,0.912109246115234,2.020841874560131,9.632186800022584,0.912109246115234,7.319261052813532,Humanities,Ok,Bad,1.0,1.0,0.0,0.0,Michael Ford,Caucasian,male,Australia,23.0
1143,1143,-0.07007336832450832,2.8414143542880983,1.2585871794904908,2.4838916470046546,2.9026461442080214,0.6706264915609416,2.109158361330078,27.57141952654825,3.0302338661651165,0.13236647799170848,2.109158361330078,27.57141952654825,0.13236647799170848,6.030233866165117,Quantitative,Ok,Good,0.0,1.0,0.0,0.0,James Boerger,Caucasian,male,United States,22.0
1144,1144,-0.4856742081657837,3.34414361786044,0.8278469920152579,2.4683586027029265,2.540955673771379,-1.5689690122467446,1.2400566464634422,33.27245332265236,2.6315200527704694,-0.4845615734016786,1.2400566464634422,33.27245332265236,-0.4845615734016786,5.631520052770469,Quantitative,Ok,Bad,0.0,1.0,0.0,0.0,Bruce Torres,Caucasian,male,Australia,27.0
1145,1145,0.8356469225199293,2.4014242579337712,0.3698654166192645,5.014872307224776,2.0473324174201664,-0.8298106874314696,0.7385121640526195,18.960208035056787,3.732415267191944,0.5833527500675508,0.7385121640526195,18.960208035056787,0.5833527500675508,6.732415267191943,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Matthew Wooten,Caucasian,male,United States,22.0
1146,1146,1.0445172632670925,2.231719393825475,0.5707222453411479,5.981332509276303,2.9226403981933897,2.7210500131641626,3.6630854347720376,72.35643283491503,0.0,-3.6917793926320135,3.6630854347720376,72.35643283491503,-3.6917793926320135,3.0,Quantitative,Ok,Bad,1.0,0.0,0.0,0.0,Randall Blassingame,Caucasian,male,Australia,29.0
1147,1147,1.7467934688882152,3.2422526319669287,2.3167190438069194,7.215098892572483,4.1458989755735685,6.300340049743446,1.8158600593737808,30.75329413826844,2.2570559695627703,-0.8426209380008589,1.8158600593737808,30.75329413826844,-0.8426209380008589,5.25705596956277,Engineering,Very Good,Good,1.0,1.0,0.0,0.0,Ronald Lawrence,Caucasian,male,Australia,26.0
1148,1148,-1.836187383353484,2.8473880109773373,-0.6383281195744215,2.0857053396278418,1.9400499428185043,-5.611972781823392,2.120630407620215,32.21684343346999,1.7563501835183677,-0.934876328383994,2.120630407620215,32.21684343346999,-0.934876328383994,4.756350183518368,Sciences,Very Good,Bad,0.0,1.0,1.0,1.0,Hans Kiedrowski,Caucasian,male,India,24.0
1149,1149,0.14765762884371647,3.235420266432225,1.2880317843834432,7.710600162234128,3.7656544060494848,2.222093246473166,2.9885064649086983,56.48109587171381,0.0,-2.433850597415321,2.9885064649086983,56.48109587171381,-2.433850597415321,3.0,Engineering,Ok,Good,0.0,1.0,0.0,0.0,James Poe,Caucasian,male,Canada,28.0
1150,1150,0.043739461258277365,2.9953656400987763,2.9906039917913034,6.087351198762258,3.3183028287569365,0.07911370468971851,1.5030043559874042,-93.4370435820613,12.384522278426115,8.494424532512072,1.5030043559874042,-93.4370435820613,8.494424532512072,15.384522278426115,Quantitative,None,Good,0.0,1.0,0.0,0.0,Rudy Dettloff,Caucasian,male,China,31.0
1151,1151,0.393812891299853,2.4429448052360283,2.078161359225711,4.850795052346019,2.7861422724026768,-0.012976451654827713,3.105518287158174,53.376113789912004,0.6030513728257221,-2.1291845627101202,3.105518287158174,53.376113789912004,-2.1291845627101202,3.6030513728257216,Engineering,None,Bad,1.0,1.0,0.0,0.0,Ray Williams,Caucasian,male,China,31.0
1152,1152,0.24191800086877485,3.4371879319223013,2.3221761193191246,6.789889798724617,4.052282693407344,2.8886345836856493,3.1704637738969907,69.46715637591443,0.0,-3.3361340866200164,3.1704637738969907,69.46715637591443,-3.3361340866200164,3.0,Sciences,Very Good,Good,1.0,1.0,0.0,0.0,Donnie Vinci,Caucasian,male,China,25.0
1153,1153,0.6095111174223667,2.9350931864468857,0.9411852393219552,2.916551279958303,2.019732790728649,-1.3713902030340326,0.993627081219578,52.46184233539412,0.3470895901334701,-2.1822466969288232,0.993627081219578,52.46184233539412,-2.1822466969288232,3.3470895901334705,Quantitative,None,Bad,0.0,1.0,0.0,0.0,Bradley Manning,Caucasian,male,Mexico,25.0
1154,1154,0.9375832040478128,3.0250564750923834,2.7781629776103407,5.181205623059076,3.6284699117218215,3.5424145907286606,0.0,49.81904823055329,0.8544968783316582,-1.755499984140297,0.0,49.81904823055329,-1.755499984140297,3.854496878331658,Engineering,Very Good,Good,1.0,1.0,0.0,0.0,Jonathan Wick,Caucasian,male,United States,22.0
1155,1155,0.06613475218105569,3.0957254141516923,1.24415295566533,7.345253930040459,3.078267419831922,-0.5143422828239587,3.4192661916351934,2.4271884079525385,4.8557479290011525,1.4169383957440715,3.4192661916351934,2.4271884079525385,1.4169383957440715,7.855747929001152,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Nick Barkley,Caucasian,male,United States,36.0
1156,1156,-0.042675706179826974,2.322297985906894,2.478052936311101,1.3530705506872371,2.3107612712612995,-1.7283325520550248,2.436091220132493,36.192099831185644,1.6421409364719823,-1.0936046127715595,2.436091220132493,36.192099831185644,-1.0936046127715595,4.642140936471981,Engineering,Ok,Bad,0.0,2.0,0.0,0.0,Kenneth Sanders,Caucasian,male,Mexico,32.0
1157,1157,0.5198559308308079,2.9785462790107755,1.2903485001583146,5.1091344252409225,2.7188130699373696,0.23150009990425896,4.681078138188866,39.059147156666775,1.6566898153547749,-1.090216246673365,4.681078138188866,39.059147156666775,-1.090216246673365,4.656689815354775,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Steven Demarsico,Caucasian,male,Canada,27.0
1158,1158,0.6004618671563186,3.5252473495748458,3.0740308465437347,3.259453251387876,3.372793240532144,2.1222687976977617,2.135010750411673,8.977491018107674,3.845081389633671,1.179396213528106,2.135010750411673,8.977491018107674,1.179396213528106,6.845081389633671,Humanities,Very Good,Good,0.0,1.0,0.0,0.0,Cedric Roof,Caucasian,male,United States,26.0
1159,1159,0.17693998275916634,2.753972822363748,1.879329817754939,5.225387581983276,2.7781741118136565,-0.5204415839796489,0.3954859119013563,42.58138452275449,1.4839632883009182,-1.5549651467619254,0.3954859119013563,42.58138452275449,-1.5549651467619254,4.4839632883009175,Engineering,None,Bad,0.0,1.0,0.0,0.0,Joseph Carruth,Caucasian,male,Mexico,33.0
1160,1160,0.4486423556971669,2.7426520925141693,3.5192041919971113,4.984103855486492,3.40130021401661,1.2690444950511717,1.3563364264856856,46.35994433602222,1.527827611276671,-1.5083455599501447,1.3563364264856856,46.35994433602222,-1.5083455599501447,4.52782761127667,Engineering,Ok,Bad,0.0,1.0,0.0,1.0,Ricardo Zambrano,Caucasian,male,China,28.0
1161,1161,0.32678470521082065,2.880520693530916,1.921457399150655,5.1427172296990875,3.01845316601166,0.5186570913047314,1.2813306184506486,60.79681338461043,0.8711574640126858,-2.1783871886764223,1.2813306184506486,60.79681338461043,-2.1783871886764223,3.8711574640126862,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Nelson Stannard,Caucasian,male,United States,24.0
1162,1162,0.10712768185994163,3.297273367907479,1.8324792392807647,7.05974765979014,4.112860270329364,3.2436699249753715,0.0,49.73547500029078,0.8085273678310698,-1.7737817197419252,0.0,49.73547500029078,-1.7737817197419252,3.80852736783107,Engineering,Ok,Good,1.0,1.0,0.0,0.0,John Celaya,Caucasian,male,Mexico,30.0
1163,1163,-0.5587218634559274,2.997857981083603,1.697688149259125,5.767868190117827,3.6006737481545037,0.5884554973263387,1.0330376473691318,63.63714424219437,0.2242571268791531,-2.4638261480137156,1.0330376473691318,63.63714424219437,-2.4638261480137156,3.224257126879153,Quantitative,Very Good,Good,1.0,1.0,0.0,0.0,Patrick Keller,Caucasian,male,India,22.0
1164,1164,-1.0157515636852006,2.250255658689615,1.0241851050192723,-0.17295333851170636,1.422898942707295,-5.539944475761416,1.8438386095803727,48.611660783945275,0.8421644013244185,-1.853535694270012,1.8438386095803727,48.611660783945275,-1.853535694270012,3.8421644013244185,Engineering,None,Bad,0.0,1.0,1.0,1.0,Patrick Williams,Caucasian,male,China,27.0
1165,1165,1.8004034814095242,2.9494707576754586,1.2797731671171275,10.336787188613132,3.6362104735766185,4.511954385108318,0.0,33.88496785526717,2.1652786605966465,-0.8893441684867478,0.0,33.88496785526717,-0.8893441684867478,5.165278660596647,Humanities,Very Good,Good,1.0,1.0,1.0,0.0,Terry Escobar,Caucasian,male,India,22.0
